类型,书名,出版日期,出版社,现价,原价,折扣,详细说明,图片地址
python, 包邮 [套装书]Python学习手册（原书第5版）+利用Python进行数据分析|8065098 ,2018-10-18,机械工业出版社,¥229.84,¥338.00,6.8折 ,---------------------------利用Python进行数据分析（原书第2版）--------------------------- 阅读本书可以获得一份关于在Python下操作、处理、清洗、规整数据集的完整说明。本书第二版针对Python 3.6进行了更新，并增加实际案例向你展示如何高效地解决一系列数据分析问题。你将在阅读过程中学 到最新版本的pandas、NumPy、IPython和Jupyter。 本书由Wes McKinney创作，他是Python pandas项目的创始人。本书是对Python数据科学工具的实操化、现代化的介绍，非常适合刚学Python的数据分析师或刚学数据科学以及科学计算的Python编程者。数据文件和相关的材料可以在GitHub上找到： 使用IPython shell和Jupyter notebook进行探索性计算 学 NumPy(Numerical Python)的基础和高级特性 入门pandas库中的数据分析工具 使用灵活工具对数据进行载入、清洗、变换、合并和重塑 使用matplotlib创建富含信息的可视化 将pandas的gro,https://img3m5.ddimg.cn/13/9/1548239035-1_b_1.jpg
python, 笨办法学Python 3基础篇+进阶篇 基础教程核心编程从入门到实践 零基础自学教材python视频 ,2020-04-01,人民邮电出版社,¥82.60,¥118.00,7折 ,,https://img3m5.ddimg.cn/94/8/1623053515-1_b_1.jpg
python," Python编程【售后无忧】 [正版书籍,达额减,现货速发,可开电子发票]",2014-12-01,中国电力出版社,¥143.45,¥292.00,4.92折 ,：Python袖珍指南（第五版） 本书是Python应用的手册指南，它涵盖了Python编程的方方面面，从管理到图形界面编程，从文本处理到网络编程，从数据库到语言扩展……这些主题的探讨中，作者提供了大量的实际代码，通过对这些代码的研读，对读者的Python编程水平以及实际业务问题的解决都将不无裨益。,https://img3m4.ddimg.cn/67/17/11425794304-1_b_1.jpg
python, 【正版现货】PYTHON核心编程第二版 [美] Wesley J. Chun 人民邮电出版社 只售正版，可开发票，欢迎下单！,2008-07-01,人民邮电出版社,¥8.40,¥47.00,1.79折 ,,https://img3m3.ddimg.cn/70/25/11108239333-1_b_1.jpg
python, Python青少年趣味编程 艾德丽安·B.塔克 著 电子工业出版社【正版书籍，达额立减】 本店支持开电子发票，请确认收货以后联系客服提供您的邮箱地址,2020-05-01,电子工业出版社,¥60.51,¥69.00,8.77折 ,适读人群 ：10-18岁喜欢编程的青少年读者。 游戏化的学习， ?趣味性的语言， ?易操作的步骤， ?可拓展的实例。 用孩子们喜闻乐见的例子，让Python编程变得轻松有趣！,https://img3m8.ddimg.cn/73/25/11431355338-1_b_1.jpg
python, Python面向对象编程指南 Mastering Object oriented [美]S【正版书】 【全国三仓发货，物流便捷，欢迎选购！】,2016-03-01,人民邮电出版社,¥44.66,¥140.03,3.19折 ,Python是一种面向对象、解释型的程序设计语言，它已经被成功应用于科学计算、数据分析以及游戏开发等诸多领域。本书深入介绍Python语言的面向对象特性，全书分3个部分共8章。第部分讲述用特殊方法实现Python风格的类，分别介绍了__init__()方法、与Python无缝集成—基本特殊方法、属性访问和特性及修饰符、抽象基类设计的一致性、可调用对象和上下文的使用、创建容器和集合、创建数值类型、装饰器和mixin—横切方面 第2部分讲述持久化和序列化，分别介绍了序列化和保存、用Shelve保存和获取对象、用SQLite保存和获取对象、传输和共享对象、配置文件和持久化 第3部分讲述测试、调试、部署和维护，分别介绍了Logging和Warning模块、可测试性的设计、使用命令行、模块和包的设计、质量和文档。本书深入剖析Python，帮者全面掌握Python并构建出更好的应用程序，很适合,https://img3m0.ddimg.cn/39/9/11390701350-1_b_1.jpg
python, Python物理建模初学者指南 [美]Jesse M.Kinder [美] Philip Nelson 人民邮电出版社【 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,2017-11-01,人民邮电出版社,¥159.00,¥325.37,4.89折 ,,https://img3m0.ddimg.cn/77/32/11226444350-1_b_1.jpg
python," Python编程入门第3版【达额立减】 正版现货,支持七天无理由退货,下单前请咨询客服查看书籍情况。",2013-12-01,人民邮电出版社,¥30.60,¥62.20,4.92折 ,,https://img3m2.ddimg.cn/69/19/669182352-1_b_3.jpg
python, PYTHON 3标准库 [美] 道格·赫尔曼（Doug Hellmann） 机械工业出版社 店内满减，达额立减，可开发票，欢迎选购！【部分套装书为单本价，请咨询线上客服】,2017-02-01,机械工业出版社,¥95.25,¥191.50,4.98折 ,,https://img3m6.ddimg.cn/25/23/11346050356-1_b_1.jpg
python, Python核心编程:第3版:英文 618正品图书限时直降！6.13-6.20全场叠加满49-5，99-10，149-15！,2021-07-01,人民邮电出版社,¥90.93,¥129.90,7折 ,,https://img3m6.ddimg.cn/74/25/11125670366-1_b_1.jpg
python, PYTHON3网络爬虫开发实战 崔庆才 人民邮电出版社【正版书籍，达额立减】 本店支持开电子发票，请确认收货以后联系客服提供您的邮箱地址,2018-04-01,人民邮电出版社,¥70.95,¥99.00,7.17折 ,案例丰富，注重实战 博客文章过百万的静觅大神力作 全面介绍了数据采集、数据存储、动态网站爬取、App爬取、验证码破解、模拟登录、代理使用、爬虫框架、分布式爬取等知识 涉及的库或工具：urllib、requests、Beautiful Soup、XPath、pyquery、redis-py、PyMongo、PyMySQL、Selenium、Splash、Charles、mitmproxy、mitmdump、Appium、pyspider、Scrapy、Scrapy-Redis、Scrapy-Splash、Docker、Bloom Filter、Gerapy等,https://img3m8.ddimg.cn/41/24/11429844368-1_b_1.jpg
python, Python数据分析 孙洋洋 等 著 电子工业出版社【正版书籍，畅读优品】 【店主推荐，正版书放心购买，可开发票】,2018-06-01,电子工业出版社,¥111.42,¥237.77,4.69折 ,适读人群 ：任何懂一点Python基础的读者，以及对Plotly可视化感兴趣的读者。 Python数据可视化的模块有很多，但传统的模块如Matplotlib等都属于静态可视化绘图，在动态的互联网时代越来越满足不了数据分析师的要求。 Plotly是一个非常棒的动态可视化绘图模块，它易学易用、种类丰富、绘图美观，在数据分析以及数据可视化中占据越来越重要的位置。 本书不仅对Plotly的基础绘图与绘图进行介绍，还介绍了Plotly的各种应用场景，比如在金融、Matplotlib、Pandas、网页开发、GUI开发、机器学习、量化投资等方面的应用。,https://img3m3.ddimg.cn/9/30/11396804373-1_b_1.jpg
python," 【正版现货】Python网络编程基础 [美] 高森（John Goerzen） 著,莫迟 等 译 电子工业出版社 可开发票！优惠多多！支持7天无理由！",2007-06-01,电子工业出版社,¥14.90,¥60.00,2.49折 ,,https://img3m4.ddimg.cn/4/20/11210125414-1_b_1.jpg
python," PYthon在机器学习中的应用 余本国,孙玉林 著 中国水利水电出版社 本店支持开电子发票，请确认收货以后联系客服提供您的邮箱地址",2019-06-01,中国水利水电出版社,¥77.10,¥79.80,9.67折 ,,https://img3m1.ddimg.cn/78/11/11372364411-1_b_1.jpg
python, Python GUI设计：tkinter菜鸟编程 洪锦魁 清华大学出版社 店内满减，达额立减，可开发票，欢迎选购！【部分套装书为单本价，请咨询线上客服】,2019-07-01,清华大学出版社,¥45.97,¥92.94,4.95折 ,《Python GUI设计——tkinter菜鸟编程》是首先使用tkinter设计GUI的中文Python书籍之一；为了详细讲解GUI设计，本书共使用了270个程序实例，详细讲解各种Widget的用法。,https://img3m6.ddimg.cn/77/16/11346168416-1_b_1.jpg
python, Python数据挖掘入门与实践 [澳] Robert Layton 人民邮电出版社 ,2016-07-01,人民邮电出版社,¥42.60,¥59.00,7.23折 ,在数据规模急速膨胀的大数据时代，数据挖掘这项甄别重要数据的核心技术正发挥越来越重要的作用。它将赋予你解决实际问题的“超能力”：预测体育赛事结果、投放广告、根据作品的风格解决作者归属问题，等等。本书使用简单易学且拥有丰富第三方库和良好社区氛围的Python语言，由浅入深，以真实数据作为研究对象，真刀实枪地向读者介绍Python数据挖掘的实现方法。通过本书，读者将迈入数据挖掘的殿堂，透彻理解数据挖掘基础知识，掌握解决数据挖掘实际问题的杰出实践！,https://img3m8.ddimg.cn/8/32/11394955448-1_b_1.jpg
python, Python 3反爬虫原理与绕过实战 韦世东 著 人民邮电出版社 店内满减，达额立减，可开发票，欢迎选购！【部分套装书为单本价，请咨询线上客服】,2020-01-01,人民邮电出版社,¥45.96,¥92.92,4.95折 ,,https://img3m6.ddimg.cn/31/31/11346197476-1_b_1.jpg
python, Python数据分析实战 机械工业出版社 正版书籍 【正版现货，售后无忧，可开发票，可团购】,2017-08-01,机械工业出版社,¥58.62,¥79.00,7.43折 ,,https://img3m9.ddimg.cn/87/4/11414839479-1_b_1.jpg
python, Python数据科学手册【达额立减】 ,2018-07-01,东南大学出版社,¥61.99,¥125.00,4.96折 ,,https://img3m4.ddimg.cn/9/17/11436082524-1_b_1.jpg
python, Python程序设计入门到实战【新华集团自营】 ,2017-01-01,清华大学出版社,¥56.00,¥69.00,8.12折 ,,https://img3m9.ddimg.cn/68/26/11293071539-1_b_1.jpg
python, Python网络编程(Linux) 【正版现货，售后无忧，可开发票，可团购】,2018-10-01,清华大学出版社,¥30.18,¥39.00,7.74折 ,,https://img3m9.ddimg.cn/59/30/11412474539-1_b_1.jpg
python, Python参考手册 第4版 修订版ry 618正品图书限时直降！6.13-6.20全场叠加满49-5，99-10，149-15！,2016-10-01,人民邮电出版社,¥62.30,¥89.00,7折 ,Python编程经典著作全面修订 Python核心编程精选 Python程序员案头 Python 3,https://img3m6.ddimg.cn/39/25/11122530546-1_b_1.jpg
python, Python大数据应用基础 618正品图书限时直降！6.13-6.20全场叠加满49-5，99-10，149-15！,2020-09-01,人民邮电出版社,¥41.86,¥59.80,7折 ,大数据应用基础,https://img3m6.ddimg.cn/37/5/11125477576-1_b_1.jpg
python, Python数据可视化之matplotlib实践 python编程从入门到精通零基础自学程序语言教程 ,2022-03-16,电子工业出版社,¥48.40,¥59.00,8.21折 ,,https://img3m6.ddimg.cn/14/11/11203654586-1_b_1.jpg
python, Python Web开发从入门到精通 明日科技 JavaScript基础网络编程基础MySQL数据库 网络编程书籍,2022-03-16,清华大学出版社,¥79.00,¥99.80,7.92折 ,,https://img3m6.ddimg.cn/78/17/11194787616-1_b_1.jpg
python, Python科学计算及实践【新华集团自营】 ,2010-01-01,清华大学出版社,¥72.30,¥89.00,8.13折 ,,https://img3m9.ddimg.cn/46/16/11289177649-1_b_1.jpg
python, Python学习手册 （第3版） [美]鲁特兹 侯靖 【正版】 【全国三仓发货，物流便捷，下单秒杀，欢迎选购！】,2009-08-01,机械工业出版社,¥41.98,¥158.52,2.65折 ,Python可移植、功能强大、易于使用，是编写独立应用程序和脚本应用程序的理想选择。无论你是刚接触编程或者刚接触Python，通过学习《Python学习手册（第3版）》，你可以迅速高效地精通核心Python语言基础。读完《Python学习手册（第3版）》，你会对这门语言有足够的了解，从而可以在你所从事的任何应用领域中使用它。《Python学习手册（第3版）》是作者根据过去0年用于教学而广为人知的培训课程的材料编写而成的。除了有许多详实说明和每章小结之外，每章还包括一个头脑风暴 这是《Python学习手册（第3版）》独特的一部分，配合以实用的练习题和复习题，让读者练习新学的技巧并测试自己的理解程度。《Python学习手册（第3版）》包括 类型和劋作——深入讨论Python主要的内置对象类型 数字、列表和字典等。语句和语法——在Python中输入代码来建立并处理对象，,https://img3m4.ddimg.cn/57/13/11317942704-1_b_1.jpg
python, Python数据可视化之美 专业图表绘制指南 全彩 张杰 Python 语言编程基础知识 如何使用m Python数据可视化之美,2022-03-16,电子工业出版社,¥105.00,¥129.00,8.14折 ,,https://img3m6.ddimg.cn/29/3/11195376716-1_b_1.jpg
python, Python机器学习实战 刘宇熙 人民邮电出版社【正版书籍，电子发票，达额立减】 支持电子发票，如需发票请联系在线客服提供您的邮箱,2010-01-01,人民邮电出版社,¥58.65,¥69.00,8.5折 ,,https://img3m1.ddimg.cn/83/32/11415742751-1_b_1.jpg
python, Python面向对象编程指南 ,2016-03-01,人民邮电,¥64.10,¥79.00,8.12折 ,,https://img3m5.ddimg.cn/18/2/11428016805-1_b_1.jpg
python, PYTHON设计模式 (美)韦塞尔·巴登霍斯特(Wessel Badenhorst) 清华大学出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,2019-01-01,清华大学出版社,¥50.00,¥115.37,4.34折 ,,https://img3m3.ddimg.cn/32/35/11231857823-1_b_1.jpg
